salario_bruto,seniority,experiencia,nivel_estudios,estado_estudios,lenguajes,genero,es_dolarizado
3500000.0,Semi-Senior,4,Maestría,En curso,"Arduino, Assembler, Bash/Shell, Python",Hombre Cis,False
1930000.0,Senior,20,,,"Bash/Shell, Python",Hombre Cis,False
3100000.0,Senior,10,,,Ninguno de los anteriores,Mujer Cis,False
8200000.0,Senior,18,,,".NET, ABAP, HTML, Java, Python, SQL",Hombre Cis,False
885000.0,Junior,0,Universitario,En curso,"Bash/Shell, Python, SQL",Hombre Cis,False
6500000.0,Senior,22,Posgrado/Especialización,Incompleto,"C, C++, Java, Python, SQL",Prefiero no decir,False
1800000.0,Junior,2,,,"CSS, HTML, Javascript, SQL, TypeScript",Hombre Cis,False
1400000.0,Semi-Senior,3,Secundario,Completo,"Bash/Shell, Javascript, Python, SQL",Hombre Cis,False
6000000.0,Senior,20,Posgrado/Especialización,Completo,Ninguno de los anteriores,Hombre Cis,False
1400000.0,Senior,6,,,Ninguno de los anteriores,Mujer Cis,False
3855689.0,Senior,10,Terciario,En curso,Ninguno de los anteriores,Hombre Cis,False
1800000.0,Semi-Senior,3,,,Kotlin,Hombre Cis,False
3500000.0,Senior,15,Universitario,Completo,".NET, C#, Javascript, SQL",Hombre Cis,False
930000.0,Semi-Senior,3,Universitario,Completo,Ninguno de los anteriores,Mujer Cis,False
4383000.0,Senior,8,Maestría,En curso,"Python, R, SQL",Mujer Cis,False
6702000.0,Senior,25,,,Ninguno de los anteriores,Hombre Cis,False
3623900.0,Senior,6,,,"Python, VBA",Mujer Cis,False
1072000.0,Junior,2,,,"Bash/Shell, CSS, HTML, Javascript, TypeScript",Hombre Cis,False
6500000.0,Senior,8,,,"Javascript, SQL, TypeScript",Hombre Cis,False
2300000.0,Senior,10,,,SQL,Mujer Cis,False
1800000.0,Senior,10,,,"Python, SQL",Hombre Cis,False
2200000.0,Junior,2,Maestría,En curso,SQL,Mujer Cis,False
2900000.0,Senior,15,,,Ninguno de los anteriores,Hombre Cis,False
3000000.0,Senior,17,,,PHP,Hombre Cis,False
4732603.0,Semi-Senior,4,,,TypeScript,Hombre Cis,False
1650000.0,Junior,1,,,Python,Hombre Cis,False
9000000.0,Senior,28,,,Ninguno de los anteriores,Hombre Cis,False
5000000.0,Senior,10,,,"Bash/Shell, C#, CSS, HTML, SQL",Hombre Cis,False
3075866.0,Semi-Senior,4,,,"Python, SQL",Hombre Cis,False
8254000.0,Senior,30,Maestría,Completo,"Bash/Shell, Java, SQL",Hombre Cis,False
2238285.54,Senior,25,Secundario,Incompleto,HTML,Prefiero no decir,False
4950000.0,Semi-Senior,5,,,"Python, SQL",Mujer Cis,False
2046568.0,Senior,20,,,SQL,Hombre Cis,False
5292332.22,Semi-Senior,5,Universitario,Incompleto,"Python, SQL",Hombre Cis,False
8300000.0,Junior,1,,,Ninguno de los anteriores,Hombre Cis,False
5133000.0,Senior,32,,,".NET, C#, CSS, HTML, Java, Javascript, SQL, TypeScript, VBA",Hombre Cis,False
3125000.0,Semi-Senior,5,Universitario,En curso,"Bash/Shell, CSS, HTML, Javascript, Python, SQL",Hombre Cis,False
4500000.0,Junior,2,Maestría,En curso,"Python, SQL",Mujer Cis,False
2900000.0,Senior,9,Universitario,Completo,"Bash/Shell, Javascript, PHP, SQL",Hombre Cis,False
2500000.0,Junior,2,,,Ninguno de los anteriores,Hombre Cis,False
8998000.0,Senior,11,Universitario,Completo,Python,Hombre Cis,False
4000000.0,Senior,15,,,".NET, C#, HTML, Javascript, SQL",Hombre Cis,False
4200000.0,Semi-Senior,5,,,"Javascript, Kotlin, Swift, TypeScript",Mujer Cis,False
4500000.0,Senior,16,,,Ninguno de los anteriores,Mujer Cis,False
3000000.0,Semi-Senior,5,Universitario,Completo,"PHP, Python, SQL",Hombre Cis,False
2500000.0,Semi-Senior,3,,,".NET, Bash/Shell, C#, CSS, HTML, Javascript, SQL, TypeScript",Hombre Cis,False
3100000.0,Senior,6,,,"Go, HTML, Javascript, Python, SQL, TypeScript",Hombre Cis,False
4376453.55,Senior,20,,,Ninguno de los anteriores,Hombre Cis,False
4500000.0,Semi-Senior,4,Maestría,En curso,"Python, SQL",Hombre Cis,False
4710000.0,Senior,20,,,".NET, C#, Javascript, SQL",Hombre Cis,False
2357495.28,Senior,8,Universitario,Completo,"Go, SQL",Mujer Cis,False
4287556.0,Senior,7,,,"HTML, Javascript, TypeScript",Hombre Cis,False
3650000.0,Senior,6,,,ABAP,Hombre Cis,False
3904066.0,Senior,6,,,.NET,Hombre Cis,False
670000.0,Junior,0,,,"Ninguno de los anteriores, ",Mujer Cis,False
3850000.0,Senior,12,,,Ninguno de los anteriores,Mujer Cis,False
3165000.0,Semi-Senior,5,,,"Bash/Shell, CSS, HTML, Javascript, Python, SQL, TypeScript",Mujer Cis,False
2409638.0,Semi-Senior,5,,,C,Hombre Cis,False
3340000.0,Senior,20,,,herramientas para gestión de proyectos,Hombre Cis,False
2350000.0,Senior,6,,,"C#, CSS, HTML, Javascript, TypeScript",Hombre Cis,False
2300000.0,Senior,20,,,".NET, C#, HTML, Python, SQL, TypeScript",Hombre Cis,False
7066836.0,Senior,10,Terciario,Completo,SQL,Hombre Cis,False
1959965.0,Semi-Senior,4,Universitario,Completo,"Python, SQL",Hombre Cis,False
2500000.0,Senior,25,,,Ninguno de los anteriores,Hombre Cis,False
1070000.0,Junior,1,,,Ninguno de los anteriores,Mujer Cis,False
750000.0,Senior,15,,,Ninguno de los anteriores,Hombre Cis,False
2500000.0,Senior,20,Terciario,Completo,"Bash/Shell, HTML, Javascript, PHP, Python, SQL",Hombre Cis,False
3100000.0,Senior,6,,,SQL,Hombre Cis,False
2400000.0,Senior,7,,,"Java, Python, TypeScript",Queer,False
2900000.0,Semi-Senior,5,Terciario,Completo,".NET, Bash/Shell, C#, Javascript, PHP, SQL",Hombre Cis,False
4200000.0,Senior,6,,,SQL,Mujer Cis,False
2800000.0,Senior,8,,,"HTML, Javascript, TypeScript",Mujer Cis,False
4500000.0,Senior,18,,,"HTML, Javascript, TypeScript",Hombre Cis,False
1500000.0,Senior,20,,,"HTML, Javascript, PHP, SQL",Hombre Cis,False
3611486.0,Senior,21,,,Ninguno de los anteriores,Hombre Cis,False
2400000.0,Semi-Senior,4,,,"Arduino, CSS, Java, Javascript, SQL, TypeScript",Hombre Cis,False
5947000.0,Senior,28,Universitario,Completo,"Bash/Shell, Smalltalk, SQL",Hombre Cis,False
640000.0,Junior,1,Universitario,En curso,"HTML, Javascript, TypeScript",Hombre Cis,False
5300000.0,Semi-Senior,5,,,"Java, Javascript, SQL, TypeScript",Hombre Cis,False
5483000.0,Senior,32,,,".NET, C#, CSS, HTML, Javascript, SQL, VBA",Hombre Cis,False
2367999.0,Senior,10,Secundario,Completo,SQL,Hombre Cis,False
4700000.0,Semi-Senior,3,,,"HTML, Javascript",Mujer Cis,False
2100000.0,Semi-Senior,3,Universitario,En curso,Ninguno de los anteriores,Mujer Cis,False
600000.0,Senior,6,,,Ninguno de los anteriores,Mujer Cis,False
4300000.0,Junior,2,Universitario,Completo,Ninguno de los anteriores,Hombre Cis,False
4800000.0,Senior,16,Universitario,Incompleto,".NET, C#, CSS, HTML, Java, Javascript, SQL, TypeScript",Hombre Cis,False
3000000.0,Senior,20,Posgrado/Especialización,Completo,Ninguno de los anteriores,Hombre Cis,False
1400000.0,Semi-Senior,3,,,Ninguno de los anteriores,Hombre Cis,False
3181790.0,Senior,7,,,Ninguno de los anteriores,Hombre Cis,False
4300000.0,Senior,26,,,Python,Mujer Cis,False
4500000.0,Senior,20,Universitario,Incompleto,".NET, Bash/Shell, Java, PHP, SQL, VBA",Hombre Cis,False
4600000.0,Senior,30,,,"Bash/Shell, HTML, Java, Javascript",Hombre Cis,False
1100000.0,Semi-Senior,3,,,Ninguno de los anteriores,Mujer Cis,False
3100000.0,Senior,8,,,"CSS, HTML, Javascript",Mujer Cis,False
3500000.0,Junior,1,,,Ninguno de los anteriores,Hombre Cis,False
3219000.0,Semi-Senior,4,,,"Go, Javascript, PHP, SQL",Hombre Cis,False
6670826.0,Senior,20,,,Python,Hombre Cis,False
4950000.0,Senior,13,Universitario,Completo,"HTML, Java, Javascript, TypeScript",Mujer Cis,False
5363154.25,Senior,20,Universitario,Completo,"Bash/Shell, CSS, HTML, Java, Javascript, SQL, TypeScript",Hombre Cis,False
3900000.0,Senior,10,,,SQL,Hombre Cis,False
3300000.0,Senior,15,Universitario,Completo,"CSS, HTML, TypeScript",Mujer Cis,False
1487000.0,Semi-Senior,5,,,"CSS, HTML, Javascript, TypeScript",Mujer Cis,False
2150000.0,Semi-Senior,3,Secundario,Completo,"Bash/Shell, CSS, HTML, Java, Javascript, PHP, TypeScript",Hombre Cis,False
2300000.0,Junior,2,,,"Python, SQL",Hombre Cis,False
5000000.0,Senior,20,,,Kotlin,Hombre Cis,False
3700000.0,Senior,7,,,".NET, C#",Hombre Cis,False
1194300.0,Junior,2,,,Ninguno de los anteriores,Hombre Cis,False
2200000.0,Semi-Senior,4,,,"Java, SQL",Hombre Cis,False
1600000.0,Semi-Senior,5,,,Ninguno de los anteriores,Mujer Cis,False
3366000.0,Senior,16,Maestría,En curso,Ninguno de los anteriores,Hombre Cis,False
2900000.0,Senior,21,Universitario,En curso,"Bash/Shell, CSS, HTML, Python",Hombre Cis,False
2000000.0,Senior,6,,,"HTML, PHP, Python, R, SQL, VBA",Hombre Cis,False
4505000.0,Senior,12,,,Ninguno de los anteriores,Mujer Cis,False
2400000.0,Senior,6,,,".NET, C#, HTML, Javascript, PHP, SQL",Hombre Cis,False
6745193.0,Senior,26,Universitario,Incompleto,"Bash/Shell, HTML, Javascript, PHP, Python, SQL, MongoDB",Hombre Cis,False
3300000.0,Senior,25,,,"Java, Javascript",Hombre Cis,False
9000000.0,Senior,22,Universitario,Incompleto,"Bash/Shell, CSS, HTML, Javascript, PHP, Python, SQL",Hombre Cis,False
3332000.0,Semi-Senior,3,Universitario,En curso,"CSS, HTML, Java, Javascript, SQL, TypeScript, Oracle BPM",Mujer Cis,False
2800000.0,Senior,20,,,Ninguno de los anteriores,Mujer Cis,False
4271715.9,Senior,17,Maestría,Completo,SQL,Hombre Cis,False
4950000.0,Semi-Senior,4,Universitario,En curso,Swift,Mujer Cis,False
2883818.0,Semi-Senior,5,,,"Python, SQL",Mujer Cis,False
1423954.0,Semi-Senior,4,,,"Javascript, PHP, SQL, TypeScript",Hombre Cis,False
3800000.0,Senior,30,Universitario,Incompleto,"Arduino, Assembler, Bash/Shell, C, C++, Python, VBA",Hombre Cis,False
4800000.0,Senior,10,Universitario,En curso,".NET, C#, SQL",Hombre Cis,False
1029221.0,Senior,11,Universitario,Completo,"Javascript, PHP",Hombre Cis,False
1568000.0,Junior,2,Terciario,Completo,"CSS, HTML, Javascript, TypeScript",Hombre Cis,False
3000000.0,Senior,20,,,Python,Hombre Cis,False
4850000.0,Semi-Senior,5,Universitario,En curso,"Java, SQL",Hombre Cis,False
3524538.0,Semi-Senior,4,,,".NET, HTML, Javascript, SQL, TypeScript",Hombre Cis,False
3000000.0,Senior,24,,,"Bash/Shell, HTML, Javascript, Perl, PHP, SQL",Hombre Cis,False
3284000.0,Senior,15,,,SQL,Hombre Cis,False
1300000.0,Semi-Senior,3,,,".NET, C#, HTML, Javascript, Python, SQL, TypeScript",Hombre Cis,False
6000000.0,Senior,19,Universitario,Incompleto,Ninguno de los anteriores,Hombre Cis,False
2020000.0,Semi-Senior,4,,,"Python, SQL",Hombre Cis,False
3158000.0,Senior,10,,,"Python, SQL",Mujer Cis,False
1090000.0,Semi-Senior,4,,,"CSS, HTML, Java, Javascript, PHP, SQL",Hombre Cis,False
4305123.0,Semi-Senior,5,Universitario,Incompleto,"Javascript, SQL, TypeScript",Mujer Cis,False
1260000.0,Senior,14,,,"Arduino, Assembler, C, C++, Matlab, Python",Hombre Cis,False
3000000.0,Senior,10,Universitario,Completo,"Bash/Shell, Javascript, SQL, TypeScript",Hombre Cis,False
6700000.0,Senior,12,,,"Bash/Shell, Javascript, SQL, TypeScript",Hombre Cis,False
1521000.0,Semi-Senior,5,,,.NET,Mujer Cis,False
1200000.0,Senior,10,Universitario,Completo,"Arduino, C++, HTML, Javascript, PHP, Python, SQL",Hombre Cis,False
3100000.0,Semi-Senior,3,Terciario,Completo,Ninguno de los anteriores,Mujer Cis,False
2000000.0,Senior,7,Universitario,Completo,"Bash/Shell, C++, HTML, Python, SQL",Hombre Cis,False
5280000.0,Senior,10,Universitario,Completo,"Bash/Shell, Groovy, Javascript, Python, SQL, TypeScript",Hombre Cis,False
2580000.0,Senior,9,,,"SQL, foxpro 2.6",Hombre Cis,False
2400000.0,Semi-Senior,5,,,"Bash/Shell, Python",Hombre Cis,False
5230000.0,Senior,8,Universitario,Completo,Ninguno de los anteriores,Mujer Cis,False
4000000.0,Senior,20,Universitario,Incompleto,".NET, C#, CSS, HTML, Javascript, Python, SQL, TypeScript",Hombre Cis,False
4200000.0,Senior,30,,,".NET, C#, CSS, HTML, Javascript, VBA",Hombre Cis,False
5200000.0,Senior,15,,,Ninguno de los anteriores,Mujer Cis,False
4000000.0,Senior,25,,,"PHP, Python",Hombre Cis,False
3600000.0,Senior,9,,,"CSS, HTML, Javascript",Hombre Cis,False
3700000.0,Senior,10,Universitario,Completo,Ninguno de los anteriores,Hombre Cis,False
1400000.0,Semi-Senior,4,Terciario,En curso,SQL,Mujer Cis,False
4727500.0,Semi-Senior,3,,,SQL,Hombre Cis,False
2958597.0,Senior,15,Posgrado/Especialización,En curso,"Bash/Shell, CSS, HTML, Matlab, Python, R, SQL",Mujer Cis,False
5800000.0,Senior,11,Doctorado,Completo,"Java, Javascript, SQL",Hombre Cis,False
3300000.0,Semi-Senior,3,,,"PHP, Python",Hombre Cis,False
2526814.0,Semi-Senior,4,,,Automation Anywhere,Hombre Cis,False
2800000.0,Semi-Senior,3,,,"Python, SQL",Prefiero no decir,False
5500000.0,Senior,20,,,SQL,Hombre Cis,False
2354272.0,Semi-Senior,5,,,Ninguno de los anteriores,Hombre Cis,False
2700000.0,Semi-Senior,5,,,"HTML, Java, Javascript, Python, SQL, TypeScript",Hombre Cis,False
7580000.0,Senior,25,,,"Python, SQL",Prefiero no decir,False
4400000.0,Senior,23,,,Ninguno de los anteriores,Mujer Cis,False
3000000.0,Senior,6,,,SQL,Mujer Cis,False
7000000.0,Senior,12,Posgrado/Especialización,Completo,"HTML, Python",Hombre Cis,False
3500000.0,Senior,18,,,Bash/Shell,Hombre Cis,False
2000000.0,Senior,6,Universitario,Incompleto,"Java, Genexus con generador Java",Hombre Cis,False
7100000.0,Senior,6,,,Ninguno de los anteriores,Mujer Cis,False
2720104.0,Semi-Senior,3,,,".NET, C#, SQL",Hombre Cis,False
3800000.0,Senior,20,,,".NET, Bash/Shell, C#, CSS, HTML, Javascript, PHP, Python, SQL, VB.Net",Hombre Cis,False
2500000.0,Semi-Senior,5,,,"Javascript, Python",Hombre Cis,False
2147862.0,Senior,34,,,VBA,Mujer Cis,False
3940000.0,Junior,2,,,"Bash/Shell, CSS, HTML, Javascript, ",Mujer Cis,False
3733333.0,Semi-Senior,4,,,Python,Hombre Cis,False
3750000.0,Semi-Senior,4,,,Python,Hombre Cis,False
650000.0,Junior,1,,,".NET, C#, Javascript, SQL",Hombre Cis,False
2400000.0,Semi-Senior,4,,,"CSS, Javascript, SQL, TypeScript",Hombre Cis,False
4695582.0,Senior,15,Posgrado/Especialización,En curso,Java,Mujer Cis,False
3100000.0,Senior,12,,,Ninguno de los anteriores,Hombre Cis,False
5800000.0,Senior,6,,,Javascript,Hombre Cis,False
3500000.0,Semi-Senior,3,Posdoctorado,Completo,Python,Hombre Cis,False
8615192.0,Senior,12,,,"Go, Java, Javascript, Python",Hombre Cis,False
3200000.0,Senior,6,Universitario,Completo,"Javascript, SQL, TypeScript",Hombre Cis,False
6200000.0,Senior,11,,,"Java, PHP, Python, Scala, SQL",Hombre Cis,False
1956589.0,Senior,20,,,"Python, SQL",Hombre Cis,False
4500000.0,Senior,9,,,"Go, Java, Kotlin",Hombre Cis,False
2700000.0,Semi-Senior,4,Maestría,Completo,Ninguno de los anteriores,Mujer Cis,False
3043548.0,Semi-Senior,5,,,"HTML, Python, SQL",Hombre Cis,False
4718785.0,Senior,27,,,"Bash/Shell, CSS, Groovy, Java, Python, SQL",Hombre Cis,False
1270000.0,Senior,9,,,"CSS, HTML, Javascript, PHP, Python, SQL, TypeScript",Hombre Cis,False
8149562.0,Senior,18,Universitario,Completo,"Bash/Shell, SQL",Hombre Cis,False
4600000.0,Senior,7,,,"Python, SQL",Hombre Cis,False
1400000.0,Senior,35,,,"Arduino, Assembler, Bash/Shell, C, C++, C#, HTML, Java, Javascript, Python, SQL",Hombre Cis,False
3800000.0,Semi-Senior,3,,,"Python, SQL",Mujer Cis,False
3642139.7,Senior,6,,,Ninguno de los anteriores,Mujer Cis,False
5000000.0,Semi-Senior,5,,,Ninguno de los anteriores,Mujer Cis,False
3000000.0,Semi-Senior,5,,,Ninguno de los anteriores,Hombre Cis,False
1094390.0,Junior,0,,,Ninguno de los anteriores,Mujer Cis,False
2145080.0,Semi-Senior,3,Universitario,En curso,"Java, Python",Hombre Cis,False
4548353.0,Senior,13,,,"Bash/Shell, Python",Hombre Cis,False
4230000.0,Senior,12,Maestría,Completo,"Go, Groovy, Python",Hombre Cis,False
1214563.0,Semi-Senior,4,,,.,Mujer Cis,False
3000000.0,Senior,7,Terciario,Completo,HTML,Mujer Cis,False
2800000.0,Senior,6,,,"Javascript, Python, TypeScript",Hombre Cis,False
8000000.0,Senior,12,,,"Javascript, Python, TypeScript",Hombre Cis,False
8602089.0,Senior,6,,,Ninguno de los anteriores,Hombre Cis,False
3900000.0,Senior,25,,,".NET, ",Hombre Cis,False
3919000.0,Senior,9,,,"CSS, HTML, Javascript, TypeScript",Hombre Cis,False
2170000.0,Semi-Senior,3,,,"Bash/Shell, Python",Hombre Cis,False
3700000.0,Semi-Senior,3,,,Ninguno de los anteriores,Hombre Cis,False
2514566.0,Semi-Senior,4,,,Ninguno de los anteriores,Hombre Cis,False
1228000.0,Junior,1,Universitario,Completo,Python,Mujer Cis,False
4200000.0,Senior,30,Universitario,Incompleto,".NET, C#, CSS, Delphi, HTML, Javascript, SQL, TypeScript, VBA",Hombre Cis,False
1350000.0,Senior,7,,,Ninguno de los anteriores,Hombre Cis,False
3600000.0,Senior,14,,,Bash/Shell,Hombre Cis,False
4100000.0,Senior,6,,,"CSS, HTML, Javascript, PHP",Hombre Cis,False
3074000.0,Senior,15,,,Dart,Hombre Cis,False
2570156.0,Semi-Senior,4,,,"Javascript, PHP, Python, SQL",Hombre Cis,False
2193000.0,Senior,9,,,SQL,Hombre Cis,False
1680000.0,Senior,8,,,"HTML, Javascript, Python, TypeScript",Hombre Cis,False
1399027.0,Senior,13,,,Dart,Prefiero no decir,False
1700000.0,Senior,20,Secundario,Completo,SQL,Hombre Cis,False
6000000.0,Senior,6,,,TypeScript,Hombre Cis,False
1776000.0,Junior,2,,,"CSS, HTML",Mujer Cis,False
2300000.0,Senior,6,,,Ninguno de los anteriores,Mujer Cis,False
2500000.0,Semi-Senior,5,,,"C++, COBOL, HTML, Java, Python, SQL",No binarie,False
1710121.0,Semi-Senior,4,,,"HTML, Javascript, SQL, TypeScript",Hombre Cis,False
2354297.0,Senior,10,,,"CSS, HTML, Javascript, PHP, SQL",Hombre Cis,False
3171968.61,Senior,30,Universitario,En curso,"Arduino, CSS, HTML, PHP",Hombre Cis,False
1224963.36,Senior,8,,,"Arduino, Bash/Shell, Javascript, Perl, Python, SQL, VBA",Hombre Cis,False
1330000.0,Junior,2,,,Bash/Shell,Mujer Cis,False
2242008.0,Junior,0,,,SQL,Hombre Cis,False
2373937.73,Semi-Senior,5,,,"C#, Javascript, SQL",Hombre Cis,False
2440000.0,Semi-Senior,3,,,"Python, Scala, SQL",Prefiero no decir,False
878651.0,Semi-Senior,4,,,"Javascript, PHP, SQL",Hombre Cis,False
5834555.47,Senior,6,,,Ninguno de los anteriores,Hombre Cis,False
5500000.0,Senior,25,,,Ninguno de los anteriores,Hombre Cis,False
2000000.0,Senior,20,,,"HTML, Java, Javascript, SQL",Hombre Cis,False
3438211.0,Semi-Senior,4,Secundario,Completo,"Javascript, Ruby, SQL, TypeScript",Hombre Cis,False
700000.0,Semi-Senior,3,Universitario,En curso,".NET, CSS, HTML, Javascript, Python, SQL, TypeScript",Hombre Cis,False
1252096.0,Senior,15,Terciario,En curso,Ninguno de los anteriores,Hombre Cis,False
2239933.3,Senior,11,,,Ninguno de los anteriores,No binarie,False
3392000.0,Senior,7,,,Python,Hombre Cis,False
4024779.0,Senior,20,Universitario,Completo,"Java, SQL",Hombre Cis,False
5800000.0,Semi-Senior,5,,,"Javascript, Python, R, SQL, Swift, TypeScript",Hombre Cis,False
2300000.0,Semi-Senior,5,Terciario,Completo,"CSS, Go, HTML, Javascript, Python, SQL",Hombre Cis,False
1675000.0,Semi-Senior,5,,,Ninguno de los anteriores,Hombre Cis,False
2290000.0,Semi-Senior,4,,,Ninguno de los anteriores,Hombre Cis,False
1583000.0,Semi-Senior,5,,,".NET, C#",Hombre Cis,False
1313000.0,Senior,10,,,"Bash/Shell, SQL",Hombre Cis,False
2238000.0,Semi-Senior,4,,,"Bash/Shell, CSS, HTML, Javascript, TypeScript",Hombre Cis,False
2000000.0,Senior,12,,,"Bash/Shell, Python, SQL",Hombre Cis,False
5500000.0,Senior,19,Universitario,Completo,"HTML, Javascript, Python, SQL",Hombre Cis,False
1500000.0,Semi-Senior,3,,,Ninguno de los anteriores,Hombre Cis,False
4300000.0,Senior,15,,,"ABAP, SQL",Hombre Cis,False
2100000.0,Semi-Senior,4,,,"Java, SQL",Hombre Cis,False
3000000.0,Senior,15,Terciario,Completo,".NET, C#, Go, HTML, Javascript, PHP, Python, SQL",Hombre Cis,False
4429090.0,Senior,10,Terciario,Completo,"Python, Ruby",Hombre Cis,False
8250000.0,Senior,12,Universitario,Incompleto,"Bash/Shell, Python, SQL",Hombre Cis,False
1300000.0,Junior,2,,,"Python, SQL",Mujer Cis,False
3604500.64,Semi-Senior,5,,,".NET, C#, CSS, HTML, Javascript, PHP, Python, SQL",Hombre Cis,False
3200000.0,Senior,8,,,"Go, HTML, Javascript, Python, TypeScript",Hombre Cis,False
300000.0,Senior,23,,,Ninguno de los anteriores,Mujer Cis,False
4000000.0,Senior,17,Universitario,Completo,"CSS, Go, HTML, Javascript, Python, SQL, Swift, TypeScript",Hombre Cis,False
6400000.0,Senior,18,,,"Bash/Shell, CSS, HTML, Java, Javascript, SQL",Hombre Cis,False
2400000.0,Senior,17,Terciario,Completo,"Bash/Shell, CSS, HTML, Java, Javascript, Python, SQL, TypeScript",Hombre Cis,False
4100000.0,Senior,18,,,"Java, SQL",Mujer Cis,False
2300000.0,Semi-Senior,5,,,"CSS, Javascript, PHP, TypeScript",Mujer Cis,False
6900000.0,Senior,30,Posgrado/Especialización,Completo,"Ninguno de los anteriores, No soy de desarrollo",Mujer Cis,False
650000.0,Junior,0,Universitario,En curso,"C++, Objective-C, Python",Hombre Cis,False
2700000.0,Semi-Senior,3,,,"Javascript, Python, TypeScript",Hombre Cis,False
9256750.0,Senior,17,,,"Go, Java, Javascript, TypeScript",Hombre Cis,False
2695000.0,Semi-Senior,3,,,"Python, SQL",Hombre Cis,False
2014400.0,Semi-Senior,4,,,"Java, Javascript",Mujer Cis,False
2631060.31,Senior,20,,,"C++, CSS, HTML, Java, Javascript, PHP, SQL, TypeScript",Hombre Cis,False
2794000.0,Senior,6,,,"CSS, HTML, Javascript, PHP, SQL",Hombre Cis,False
6500000.0,Senior,8,,,Ninguno de los anteriores,Mujer Cis,False
4200000.0,Senior,16,Universitario,Incompleto,"C++, Python",Hombre Cis,False
1000000.0,Senior,6,,,"CSS, HTML, Javascript, PHP",Queer,False
2500000.0,Senior,30,,,"Bash/Shell, CSS, Go, HTML, Javascript, PHP, Python, SQL, TypeScript",Hombre Cis,False
8150000.0,Senior,19,Universitario,Completo,".NET, HTML, Javascript, Python, SQL",Hombre Cis,False
1585000.0,Senior,10,,,Ninguno de los anteriores,Hombre Cis,False
1643000.0,Semi-Senior,3,Universitario,En curso,Ninguno de los anteriores,Hombre Cis,False
2500000.0,Junior,2,Universitario,Completo,"Bash/Shell, CSS, HTML, Python, SQL",Hombre Cis,False
